ages,male_AF_left-volume_0.025_centile,male_AF_left-volume_0.5_centile,male_AF_left-volume_0.975_centile,female_AF_left-volume_0.025_centile,female_AF_left-volume_0.5_centile,female_AF_left-volume_0.975_centile
5.76936936936937,22522.719941576066,36985.95830670153,46875.98992728138,22329.073046061683,35809.11808135193,45080.913626956666
5.85935935935936,22568.675858457584,37071.69092801316,46988.28885283523,22375.054848035412,35892.214511256236,45188.90060949524
5.949349349349349,22613.281501269223,37155.256680931554,47097.85973371388,22419.699968213296,35973.21350507894,45294.26397047192
6.03933933933934,22656.57568700256,37236.717588482374,47204.780571021474,22463.046818498027,36052.175097277395,45397.07872602402
6.129329329329329,22698.59571345177,37316.13324353341,47309.126308705374,22505.132307333824,36129.15697004156,45497.4169521267
6.21931931931932,22739.377437400846,37393.5609340644,47410.96899121834,22545.991917091902,36204.214574550424,45595.34793622145
6.3093093093093096,22778.95534778109,37469.0557603683,47510.37791102248,22585.65977647751,36277.401244418485,45690.93831907486
6.399299299299299,22817.36263418774,37542.670744808194,47607.41974672044,22624.1687283429,36348.76830193582,45784.252227623234
6.48928928928929,22854.631251107967,37614.45693469572,47702.15869252685,22661.55039325617,36418.36515765094,45875.351399489795
6.579279279279279,22890.79197818284,37684.46349880842,47794.6565797315,22697.83522914344,36486.239403795036,45964.29529979865
6.66926926926927,22925.874476797664,37752.7378180192,47884.97299075,22733.052587297578,36552.43690200788,46051.14123086115
6.7592592592592595,22959.90734326861,37819.32557046742,47973.16536630315,22767.23076501756,36617.00186577984,46135.94443525328
6.849249249249249,22992.91815887075,37884.27081166561,48059.28910622061,22800.39705512165,36679.976937991785,46218.7581927618
6.93923923923924,23024.93353693456,37947.6160499057,48143.39766432771,22832.577792558634,36741.40326390473,46299.63391163923
7.029229229229229,23055.97916721425,38009.402317291584,48225.5426378264,22863.798398319344,36801.32055991688,46378.62121456499
7.11921921921922,23086.07985772044,38069.66923670674,48305.77385155941,22894.083420837756,36859.76717838469,46455.768019684154
7.2092092092092095,23115.25957418876,38128.45508499227,48384.139437504244,22923.45657505246,36916.780168776364,46531.120617059125
7.299199199199199,23143.541477346127,38185.79685259496,48460.68590982377,22951.940779288627,36972.39533540895,46604.72374084884
7.38918918918919,23170.94795812157,38241.73029992097,48535.45823577022,22979.558190104955,37026.64729199547,46676.620637498505
7.479179179179179,23197.500670937763,38296.290010613644,48608.49990271769,23006.33023524145,37079.56951321561,46746.85313020716
7.56916916916917,23223.220565208583,38349.50944195643,48679.85298157603,23032.27764479136,37131.19438350323,46815.46167991468
7.6591591591591595,23248.127915158977,38401.420972587504,48749.55818682125,23057.420480712746,37181.5532432319,46882.48544303496
7.74914914914915,23272.24234807466,38452.055947698595,48817.65493335944,23081.778164785697,37230.67643246471,46947.96232614324
7.83913913913914,23295.582871079376,38501.44472187458,48884.18139042155,23105.36950511283,37278.593332421595,47011.92903780928
7.929129129129129,23318.167896533865,38549.61669972516,48949.17453267927,23128.212721254793,37325.33240480803,47074.421137756144
8.01911911911912,23340.015266139868,38596.60037444199,49012.67018875006,23150.325468084742,37370.92122913661,47135.47308350946
8.10910910910911,23361.142273829675,38642.423364410475,49074.70308725403,23171.724858440557,37415.38653816538,47195.11827469164
8.199099099099099,23381.56568751293,38687.11244799131,49135.30690056739,23192.427484646298,37458.754251564664,47253.389095101214
8.289089089089089,23401.30176975176,38730.693596585406,49194.51428641577,23212.44943897238,37501.04950792162,47310.31695271368
8.37907907907908,23420.36629742437,38773.19200607913,49252.35692742906,23231.80633309552,37542.296695178135,47365.932317723484
8.46906906906907,23438.774580439236,38814.63212676903,49308.86556878312,23250.513316618373,37582.51947959607,47420.26475874474
8.55905905905906,23456.54147955266,38855.03769185077,49364.07005403444,23268.58509470193,37621.740833332886,47473.342977274675
8.649049049049049,23473.681423343285,38894.43174455837,49417.99935925661,23286.035944863663,37659.983060711034,47525.194840523705
8.73903903903904,23490.20842438929,38932.836664026785,49470.68162557018,23302.87973298643,37697.26782325135,47575.84741270041
8.82902902902903,23506.136094694622,38970.274189952244,49522.1441901599,23319.12992858444,37733.61616354321,47625.32698484216
8.91901901901902,23521.477660405682,39006.76544611672,49572.41361586262,23334.799619366328,37769.04852801419,47673.65910326994
9.00900900900901,23536.245975857262,39042.3309628388,49621.51571940427,23349.901525135254,37803.58478866181,47720.86859674551
9.098998998998999,23550.453536984543,39076.99069840969,49669.47559836004,23364.448011060973,37837.24426380207,47766.97960239953
9.18898898898899,23564.11249413567,39110.76405957003,49716.3176569076,23378.451100358976,37870.04573788982,47812.015590499264
9.27897897897898,23577.23466431642,39143.66992107766,49762.0656304366,23391.92248640745,37902.007480459135,47855.99938811643
9.36896896896897,23589.83154289812,39175.726644416434,49806.7426090775,23404.873544333073,37933.147264232415,47898.95320175549
9.45895895895896,23601.914314815764,39206.9520956894,49850.371060204125,23417.315342092304,37963.482382439746,47940.89863899519
9.548948948948949,23613.493865283926,39237.363662740216,49892.97284996541,23429.25865107547,37993.029665391536,47981.85672919626
9.63893893893894,23624.580790054322,39266.97827154127,49934.56926389442,23440.713956257146,38021.80549634105,48021.84794332182
9.72892892892893,23635.18540524022,39295.81240188889,49975.18102664569,23451.69146591797,38049.825826676446,48060.8922129194
9.81891891891892,23645.317756727138,39323.88210243652,50014.828320899884,23462.201120956983,38077.10619047196,48099.00894830213
9.90890890890891,23654.987629193227,39351.203005103656,50053.53080548285,23472.25260381767,38103.66171843475,48136.21705597436
9.998898898898899,23664.204554756347,39377.790338887586,50091.307632733486,23481.85534704477,38129.50715127405,48172.53495533538
10.08888888888889,23672.977821268745,39403.658943111484,50128.17746516277,23491.018541491798,38154.656852523854,48207.980594700006
10.17887887887888,23681.316480274265,39428.823280132696,50164.15849143352,23499.751144195336,38179.12482084438,48242.57146666771
10.26886886886887,23689.229354645802,39453.297447539764,50199.26844169691,23508.06188593235,38202.9247018276,48276.3246228719
10.35885885885886,23696.72504591838,39477.09518986255,50233.5246023169,23515.95927847648,38226.069799331955,48309.25668814086
10.448848848848849,23703.811941331773,39500.229909817914,50266.943830010045,23523.451621566823,38248.57308636741,48341.383874096515
10.53883883883884,23710.4982205968,39522.71467911374,50299.54256543003,23530.5470096034,38270.44721555304,48372.72199221917
10.62882882882883,23716.791862398004,39544.5622488311,50331.33684622134,23537.253338081548,38291.70452916622,48403.28646640161
10.71881881881882,23722.70065064584,39565.78505940627,50362.342319569914,23543.57830977853,38312.35706880451,48433.09234501933
10.80880880880881,23728.23218048804,39586.39525022751,50392.574254268955,23549.529440702052,38332.41658467497,48462.15431253515
10.898798798798799,23733.393864093898,39606.40466886892,50422.04755232836,23555.114065813304,38351.894544531206,48490.48670066348
10.98878878878879,23738.192936219184,39625.82487997368,50450.77676014328,23560.339344534033,38370.80214227248,48518.10349911239
11.07877877877878,23742.63645956297,39644.66717380449,50478.776079243886,23565.212266046736,38389.15030621952,48545.01836592152
11.16876876876877,23746.731329925802,39662.94257447664,50506.05937664618,23569.73965439873,38406.949707083615,48571.24463741694
11.25875875875876,23750.484281177305,39680.66184788654,50532.64019481966,23573.928173417593,38424.210765640906,48596.79533779734
11.348748748748749,23753.901890041856,39697.83550934925,50558.531761288985,23577.78433144641,38440.94366012496,48621.683188368384
11.43873873873874,23756.99058071062,39714.47383095882,50583.74699788715,23581.314485907402,38457.158333351006,48645.92061644159
11.52872872872873,23759.756629287436,39730.58684868297,50608.29852967446,23584.52484770098,38472.8644995831,48669.51976391222
11.61871871871872,23762.20616807475,39746.18436920209,50632.198693535945,23587.42148544658,38488.07165115378,48692.49249552753
11.70870870870871,23764.345189708034,39761.27597650642,50655.459546474725,23590.010329573564,38502.789064849654,48714.85040686291
11.798698698698699,23766.179551143807,39775.871038258985,50678.0928736108,23592.29717626726,38517.025808070204,48736.60483201452
11.88868868868869,23767.71497750824,39789.97871193609,50700.11019590003,23594.28769127699,38530.79074477141,48757.76685102288
11.97867867867868,23768.957065811155,39803.607950752616,50721.52277758248,23595.98741359095,38544.09254120089,48778.34729703624
12.06866866866867,23769.91128853273,39816.76750938395,50742.34163337523,23597.40175898512,38556.939671436376,48798.3567632281
12.15865865865866,23770.582997086178,39829.46594948993,50762.577535415956,23598.536023449415,38569.340422732465,48817.80560947514
12.248648648648649,23770.97742516272,39841.71164505062,50782.24101997004,23599.395386497403,38581.30290068519,48836.70396880762
12.33863863863864,23771.09969196364,39853.51278752187,50801.34239391107,23599.984914364268,38592.83503422228,48855.06175364193
12.42862862862863,23770.954805323265,39864.87739081649,50819.89174098199,23600.309563096765,38603.944580424504,48872.888661802135
12.51861861861862,23770.54766472788,39875.81329611955,50837.89892784769,23600.374181540417,38614.63912918651,48890.19418234096
12.608608608608609,23769.88306423412,39886.32817654264,50855.37360994516,23600.183514226894,38624.92610772181,48906.98760116608
12.698598598598599,23768.965695291827,39896.42954162618,50872.32523714255,23599.74220416727,38634.81278492064,48923.278006482644
12.78858858858859,23767.800149473922,39906.12474169269,50888.76305921079,23599.054795552882,38644.306275563635,48939.0742940555
12.87857857857858,23766.39092111761,39915.420972058855,50904.69613111774,23598.125736368693,38653.413544398616,48954.38517230065
12.96856856856857,23764.742409880197,39924.3252771111,50920.133318150656,23596.959380922282,38662.14141008585,48969.21916721223
13.058558558558559,23762.858923213258,39932.84455425084,50935.083300874896,23595.559992291393,38670.49654901604,48983.58462713046
13.148548548548549,23760.744678757044,39940.985557712396,50949.55457993237,23593.931744693495,38678.48549900636,48997.48972735743
13.23853853853854,23758.4038066597,39948.75490226082,50963.55548068919,23592.078725780273,38686.114662879525,49010.942474626565
13.32852852852853,23755.840351822913,39956.15906677244,50977.094157735664,23590.004938859387,38693.39031192908,49023.95071143007
13.41851851851852,23753.058276077507,39963.20439770333,50990.17859924565,23587.714305047364,38700.31858927725,49036.52212021218
13.508508508508509,23750.06146029109,39969.897112449566,51002.81663119951,23585.21066535477,38706.90551312707,49048.66422743017
13.598498498498499,23746.853706410922,39976.24330260395,51015.01592147728,23582.497782707185,38713.156979914216,49060.38440749038
13.68848848848849,23743.438739443372,39982.24893711156,51026.78398382432,23579.579343904297,38719.07876736221,49071.68988656323
13.77847847847848,23739.820209373353,39987.9198653295,51038.128181696804,23576.45896151839,38724.67653744315,49082.58774628045
13.86846846846847,23736.00169302521,39993.26181999327,51049.0557319895,23573.14017573582,38729.95583924926,49093.08492732075
13.958458458458459,23731.98669586741,39998.280420093324,51059.573708651034,23569.626456142734,38734.92211177751,49103.188232887005
14.048448448448449,23727.7786537633,40002.981173665765,51069.68904619083,23565.921203456906,38739.580686630085,49112.90433207837
14.13843843843844,23723.380934669072,40007.36948049856,51079.408543080084,23562.02775120808,38743.9367906345,49122.23976316182
14.22842842842843,23718.796840282066,40011.450634758774,51088.738865053456,23557.949367368346,38747.995548385734,49131.20093674658
14.31841841841842,23714.029607639863,40015.229827541036,51097.686548311554,23553.68925593467,38751.76198471359,49139.794138864876
14.408408408408409,23709.082410672545,40018.71214934151,51106.25800262998,23549.25055846469,38755.24102707725,49148.02553396199
14.498398398398399,23703.958361709974,40021.90259245991,51114.459514377806,23544.63635556757,38758.43750788964,49155.901167798474
14.58838838838839,23698.660512945196,40024.80605333167,51122.29724944832,23539.849668352395,38761.35616677547,49163.42697026958
14.67837837837838,23693.191857855236,40027.427334792024,51129.777256104135,23534.89345983356,38764.00165276226,49170.60875814108
14.76836836836837,23687.55533258212,40029.77114827677,51136.9054677427,23529.77063629728,38766.378526410634,49177.45223770907
14.858358358358359,23681.753817273308,40031.84211595816,51143.6877055803,23524.484048627713,38768.49126188162,49183.96300738122
14.94834834834835,23675.790137385015,40033.6447728217,51150.1296812618,23519.036493596515,38770.34424894689,49190.146560186724
15.03833833833834,23669.66706494846,40035.1835686837,51156.236999395864,23513.43071511554,38771.94179494145,49196.0082862144
15.12832832832833,23663.387319800335,40036.46287015194,51162.015160018665,23507.669405454348,38773.28812666152,49201.55347498222
15.21831831831832,23656.953570779435,40037.48696253215,51167.46956098962,23501.755206424055,38774.38739220982,49206.78731774135
15.308308308308309,23650.368436889497,40038.26005168079,51172.60550031937,23495.6907105278,38775.24366278878,49211.71490971503
15.3982982982983,23643.634488430605,40038.78626580758,51177.42817843491,23489.478462080195,38775.860934445394,49216.34125227704
15.48828828828829,23636.754248098616,40039.069657227104,51181.94270038043,23483.120958295036,38776.24312976654,49220.671255068344
15.57827827827828,23629.730192055675,40039.11420406425,51186.1540779604,23476.62065034437,38776.39409952967,49224.7097380581
15.66826826826827,23622.564750970552,40038.923811911605,51190.067231821995,23469.97994438787,38776.317624307085,49228.46143354652
15.758258258258259,23615.26031103153,40038.50231544303,51193.68699348268,23463.201202574946,38776.01741602774,49231.93098811484
15.84824824824825,23607.819214931817,40037.85347998343,51197.018107302625,23456.28674401948,38775.49711949638,49235.12296452184
15.93823823823824,23600.243762828723,40036.981003036715,51200.06523240451,23449.23884574915,38774.760313873056,49238.0418435512
16.02822822822823,23592.53621327669,40035.888515772065,51202.83294454114,23442.059743628266,38773.8105141111,49240.692025806566
16.11821821821822,23584.698784136814,40034.579584472725,51205.32573791576,23434.75163325768,38772.65117235976,49243.07783346281
16.208208208208212,23576.73365346112,40033.05771194457,51207.54802695185,23427.316670849657,38771.28567932738,49245.20351196794
16.2981981981982,23568.642960354297,40031.32633888866,51209.504148017775,23419.756974080457,38769.717365610086,49247.0732317018
16.38818818818819,23560.428805813044,40029.38884523825,51211.19836110671,23412.074622920794,38767.949502985866,49248.6910895917
16.47817817817818,23552.09325354308,40027.248551459976,51212.63485147138,23404.271660443872,38765.98530567363,49250.061110684335
16.56816816816817,23543.638330755657,40024.90871982267,51213.817731218434,23396.35009361394,38763.82793156207,49251.18724967986
16.658158158158162,23535.066028942972,40022.37255563221,51214.75104085988,23388.311894052924,38761.48048340416,49252.07339242321
16.74814814814815,23526.378304634294,40019.64320843594,51215.438750826324,23380.158998788807,38758.94600998324,49252.72335735976
16.83813813813814,23517.577080132593,40016.723773195765,51215.88476294097,23371.893310984316,38756.227507248535,49253.140896953046
16.92812812812813,23508.66424423219,40013.61729143119,51216.09291185571,23363.516700646822,38753.327919421106,49253.32969906536
17.01811811811812,23499.641652918992,40010.32675233447,51216.06696645221,23355.03100532144,38750.25014007393,49253.293388306134
17.108108108108112,23490.511130052302,40006.85509385645,51215.810631206215,23346.438030765228,38746.997013182205,49253.03552734321
17.1980980980981,23481.274468030362,40003.205203766505,51215.32754751921,23337.739551605777,38743.5713341496,49252.5596181839
17.28808808808809,23471.933428438813,39999.379920685235,51214.62129501597,23328.937311982798,38739.97585080778,49251.86910342284
17.378078078078083,23462.489742683432,39995.38203509214,51213.6953928105,23320.03302617414,38736.21326439179,49250.96736745964
17.46806806806807,23452.945112606936,39991.214290307755,51212.55330074009,23311.028379205734,38732.28623049029,49249.85773768515
17.558058058058062,23443.301211090926,39986.87938345238,51211.19842056979,23301.925027447636,38728.197359974285,49248.5434856408
17.64804804804805,23433.559682643052,39982.37996638101,51209.63409716701,23292.724599194473,38723.94921990129,49247.02782814742
17.73803803803804,23423.722143969782,39977.71864659545,51207.86361964753,23283.428695232284,38719.54433439852,49245.31392840766
17.828028028028033,23413.790184535465,39972.89798813461,51205.89022249403,23274.038889391762,38714.98518552476,49243.40489708208
17.91801801801802,23403.765367107888,39967.920512443154,51203.717086647455,23264.556729087628,38710.27421411066,49241.30379333796
18.008008008008012,23393.649228290753,39962.788699219556,51201.347340572414,23254.983735845803,38705.41382058003,49239.01362587471
18.097997997998,23383.443279043127,39957.50498724306,51198.78406129621,23245.321405817125,38700.406365750074,49236.53735392277
18.18798798798799,23373.14900518724,39952.07177518245,51196.03027542491,23235.5712102798,38695.25417161423,49233.87788822087
18.277977977977983,23362.767867903367,39946.49142238389,51193.088960133166,23225.734596128947,38689.95952210472,49231.03809196795
18.36796796796797,23352.30130421375,39940.766249641645,51189.963044132455,23215.81298635544,38684.5246638385,49228.02078175439
18.457957957957962,23341.75072745494,39934.89853995006,51186.65540861592,23205.80778051313,38678.9518068452,49224.82872847069
18.54794794794795,23331.117527738967,39928.89053923796,51183.16888818099,23195.72035517515,38673.243125277855,49221.46465819471
18.63793793793794,23320.40307240391,39922.744457086,51179.50627173058,23185.552064379688,38667.40075810731,49217.93125305853
18.727927927927933,23309.608706453866,39916.4624674273,51175.67030335332,23175.3042400652,38661.426809800294,49214.231152094886
18.81791791791792,23298.735752989218,39910.04670923246,51171.6636831843,23164.978192496153,38655.32335098253,49210.36695206499
18.907907907907912,23287.78551362635,39903.49928717792,51167.48906824453,23154.57521067822,38649.092419085595,49206.34120826592
18.9978978978979,23276.75926890814,39896.822272299505,51163.14907326223,23144.096562764455,38642.73601897949,49202.15643532046
19.08788788788789,23265.658278705316,39890.01770263149,51158.64627147557,23133.543496452276,38636.25612359124,49197.81510794906
19.177877877877883,23254.48378260814,39883.087583830245,51153.9831954162,23122.917239371,38629.65467450838,49193.3196617234
19.26786786786787,23243.237000309575,39876.03388978433,51149.162337675756,23112.218999461125,38622.933582569894,49188.67249380395
19.357857857857862,23231.91913198006,39868.858563211215,51144.18615165554,23101.449965344636,38616.09472844305,49183.87596366009
19.44784784784785,23220.53135863312,39861.56351623938,51139.05705229777,23090.611306687228,38609.1399631875,49178.93239377428
19.53783783783784,23209.074842483824,39854.15063097908,51133.77741680272,23079.7041745526,38602.0711088074,49173.84407033124
19.627827827827833,23197.550727298476,39846.62176007909,51128.34958532812,23068.72970174861,38594.8899587904,49168.61324389081
19.71781781781782,23185.960138736777,39838.97872727154,51122.77586167368,23057.689003165637,38587.59827863488,49163.242130046136
19.807807807807812,23174.304184686654,39831.223327904976,51117.058513950746,23046.58317610798,38580.19780636603,49157.73291006783
19.8977977977978,23162.583955591366,39823.357329465194,51111.199775236666,23035.413300617365,38572.69025303992,49152.08773153332
19.98778778778779,23150.800524769977,39815.38247208549,51105.20184421586,23024.18043978998,38565.07730323721,49146.30870894298
20.077777777777783,23138.95494873016,39807.300469044734,51099.06688580546,23012.88564008605,38557.3606155455,49140.397924322424
20.16776776776777,23127.048267474856,39799.11300725558,51092.797031768794,23001.529931633224,38549.54182303185,49134.35742781228
20.257757757757762,23115.081504801612,39790.821747741094,51086.394381314036,22990.114328522715,38541.62253370406,49128.189238244006
20.34774774774775,23103.055668596546,39782.42832610285,51079.86100168246,22978.63982909987,38533.6043309634,49121.89534370509
20.43773773773774,23090.971751120538,39773.93435297649,51073.19892872062,22967.107416247694,38525.488774046134,49115.47770209014
20.527727727727733,23078.830729290465,39765.341414479604,51066.41016744313,22955.518057664875,38517.277398456674,49108.93824164165
20.61771771771772,23066.6335649542,39756.651072649576,51059.49669258263,22943.872706137863,38508.97171639138,49102.278861479055
20.707707707707712,23054.38120515933,39747.86486587141,51052.46044912748,22932.17229980678,38500.57321715285,49095.50143211584
20.7976976976977,23042.074582416626,39738.98430929725,51045.303352848576,22920.41776242605,38492.08336755576,49088.60779596619
20.88768768768769,23029.7146149578,39730.01089525677,51038.02729081512,22908.610003619346,38483.50361232418,49081.59976784098
20.977677677677683,23017.302206987937,39720.94609365916,51030.63412189953,22896.74991912948,38474.8353744807,49074.479135433496
21.06766766766767,23004.83824893245,39711.79135238625,51023.125677271455,22884.838391062556,38466.08005572685,49067.24765979437
21.157657657657662,22992.32361767918,39702.548097678104,51015.50376088207,22872.87628812764,38457.23903681642,49059.90707579758
21.24764764764765,22979.759176815347,39693.217734510225,51007.7701499381,22860.864465870935,38448.31367792024,49052.4590925958
21.33763763763764,22967.145776859277,39683.80164696255,50999.92659536535,22848.803766905454,38439.305318984014,49044.90539406714
21.427627627627633,22954.484255487994,39674.301198581896,50991.974822264056,22836.695021135798,38430.21528007841,49037.24763925212
21.51761761761762,22941.77543775957,39664.71773273591,50983.91653035357,22824.53904597834,38421.044861742106,49029.48746278198
21.607607607607612,22929.020136331408,39655.052572960776,50975.75339440925,22812.336646576932,38411.79534531779,49021.62647529808
21.6975975975976,22916.219151673286,39645.30702330029,50967.48706468845,22800.088616014255,38402.46799328154,49013.66626386305
21.78758758758759,22903.373272277222,39635.4823686402,50959.119167350465,22787.795735518677,38393.06404956482,49005.608392362854
21.877577577577583,22890.483274862112,39625.579875033996,50950.651304866005,22775.45877466728,38383.58473987107,48997.45440190187
21.96756756756757,22877.5499245746,39615.60079002273,50942.085056418895,22763.078491584358,38374.0312719847,48989.205811188796
22.057557557557562,22864.573975186064,39605.54634294877,50933.42197830034,22750.655633136364,38364.40483607495,48980.86411691578
22.14754754754755,22851.556169285363,39595.41774526266,50924.663604294365,22738.19093512254,38354.70660499281,48972.430794129235
22.23753753753754,22838.497238467928,39585.21619082437,50915.8114460564,22725.685122462117,38344.93773456266,48963.907296593905
22.327527527527533,22825.397903520923,39574.94285619798,50906.86699348345,22713.138909377343,38335.09936386748,48955.29505714877
22.41751751751752,22812.258874605024,39564.5989009413,50897.83171507801,22700.55299957348,38325.19261552917,48946.59548805722
22.507507507507512,22799.080851432303,39554.185467889074,50888.70705830387,22687.928086414704,38315.21859598274,48937.80998134914
22.5974974974975,22785.86452344085,39543.703683431115,50879.49444993558,22675.264853096705,38305.17839574512,48928.93990915662
22.68748748748749,22772.61056996553,39533.154657784224,50870.1952964,22662.56397281623,38295.073089679354,48919.98662404373
22.777477477477483,22759.319660406287,39522.539485260204,50860.8109841132,22649.826108936704,38284.90373725264,48910.95145932864
22.86746746746747,22745.992454391875,39511.8592445267,50851.34287980807,22637.051915150976,38274.67138278988,48901.83572940018
22.957457457457462,22732.629601941775,39501.11499886492,50841.79233085811,22624.242035641088,38264.37705572267,48892.64073002869
23.04744744744745,22719.231743624045,39490.30779642128,50832.16066559371,22611.397105234657,38254.0217708329,48883.367738670124
23.13743743743744,22705.799510710345,39479.43867045401,50822.44919361187,22598.517749558083,38243.606528491575,48874.01801476416
23.227427427427433,22692.333525328253,39468.508639575986,50812.659206081466,22585.60458518736,38233.13231489364,48864.59280002746
23.31741741741742,22678.834400610103,39457.518707991665,50802.79197604075,22572.65821979544,38222.60010228776,48855.09331874042
23.407407407407412,22665.30274083992,39446.469865731204,50792.848758691674,22559.67925229721,38212.01084920219,48845.52077802924
23.4973973973974,22651.73914159628,39435.36308887791,50782.83079168559,22546.66827299129,38201.365500665655,48835.876368141675
23.58738738738739,22638.144189893676,39424.199339793486,50772.73929540629,22533.62586369952,38190.66498842478,48826.16126271841
23.677377377377383,22624.518464320303,39412.97956733748,50762.575473245735,22520.55259790365,38179.91023115713,48816.376619059156
23.76736736736737,22610.86253517381,39401.70470708351,50752.340511875766,22507.449040879317,38169.10213467991,48806.52357838307
23.857357357357362,22597.176964594342,39390.37568153124,50742.03558151437,22494.31574982785,38158.24159215539,48796.6032660854
23.94734734734735,22583.462306694855,39378.99340031387,50731.66183618653,22481.153274005137,38147.3294842918,48786.616791988075
24.03733733733734,22569.71910768929,39367.558760402426,50721.22041398077,22467.962154848454,38136.36667954087,48776.56525058655
24.127327327327333,22555.94790601836,39356.07264630607,50710.71243730096,22454.742926100902,38125.354034291864,48766.4497212919
24.21731731731732,22542.14923247267,39344.5359302683,50700.13901311274,22441.496113933328,38114.29239306156,48756.27126866809
24.307307307307312,22528.323610313906,39332.94947245988,50689.50123318609,22428.222237064052,38103.18258868081,48746.03094266492
24.3972972972973,22514.47155539373,39321.314121168485,50678.80017433349,22414.921806876555,38092.025442478036,48735.72977884703
24.48728728728729,22500.593576270396,39309.630712984275,50668.03689864319,22401.59532753481,38080.82176445893,48725.368798618365
24.577277277277283,22486.690174322976,39297.90007298201,50657.212453707994,22388.24329609661,38069.57235348311,48714.94900944267
24.66726726726727,22472.76184386427,39286.12301490089,50646.327872851274,22374.866202624788,38058.277997437515,48704.471405060045
24.757257257257262,22458.809072250613,39274.30034131951,50635.38417534682,22361.46453029634,38046.93947340641,48693.93696569909
24.84724724724725,22444.83233999073,39262.43284382936,50624.38236663683,22348.038755509628,38035.55754783858,48683.34665828584
24.93723723723724,22430.832120851817,39250.521303203794,50613.3234385443,22334.589347989753,38024.132976711546,48672.70143664863
25.027227227227232,22416.808881964032,39238.566489564524,50602.20836948213,22321.11677089175,38012.66650569242,48662.00224171904
25.11721721721722,22402.76308392318,39226.56916254532,50591.03812465896,22307.621480902264,38001.158870296436,48651.25000172979
25.20720720720721,22388.69518089144,39214.530071452435,50579.8136562807,22294.103928338973,37989.61079604188,48640.44563240824
25.2971971971972,22374.605620696075,39202.44995542196,50568.535903748234,22280.56455724876,37978.02299860325,48629.59003716754
25.38718718718719,22360.494844927107,39190.329543575455,50557.20579385308,22267.003805503606,37966.39618396062,48618.68410729324
25.477177177177182,22346.36328903199,39178.16955517083,50545.82424096695,22253.422104895184,37954.73104854723,48607.72872212746
25.56716716716717,22332.21138241027,39165.97069975324,50534.392147231345,22239.81988122758,37943.028279393984,48596.724749249464
25.65715715715716,22318.039548504876,39153.733677300515,50522.91040274045,22226.197554408285,37931.288554271305,48585.67304465263
25.74714714714715,22303.848204893035,39141.45917836812,50511.37988572308,22212.555538537847,37919.51254182898,48574.574452919194
25.83713713713714,22289.63776337488,39129.14788423034,50499.801462720345,22198.89424199759,37907.70090173293,48563.42980739097
25.927127127127132,22275.408630061065,39116.80046702,50488.175988761075,22185.214067536384,37895.854284800414,48552.23993033819
26.01711711711712,22261.161205458156,39104.41758986444,50476.50430753277,22171.51541235502,37883.973333131726,48541.005633124005
26.10710710710711,22246.895884553294,39091.999907020654,50464.787251551454,22157.79866818996,37872.05868024066,48529.72771636731
26.1970970970971,22232.613056896727,39079.548064006674,50453.02564232672,22144.06422139521,37860.110951182345,48518.406970102435
26.28708708708709,22218.313106683203,39067.06269773145,50441.220290525074,22130.312453022612,37848.1307626783,48507.04417393531
26.377077077077082,22203.996412832294,39054.54443662287,50429.3719961307,22116.543738901415,37836.11872324064,48495.64009719856
26.46706706706707,22189.663349066523,39041.99390075222,50417.481548601994,22102.75844971557,37824.07543329255,48484.195499101916
26.55705705705706,22175.314283988835,39029.41170195784,50405.54972702689,22088.95695108039,37812.001485287896,48472.71112888164
26.64704704704705,22160.94958115843,39016.79844396591,50393.57730027474,22075.13960361757,37799.89746382818,48461.18772594653
26.73703703703704,22146.569599165487,39004.154722509666,50381.565027146076,22061.306763029115,37787.76394577794,48449.62602002208
26.827027027027032,22132.174691704506,38991.481125446335,50369.513656519644,22047.458780169934,37775.60150037787,48438.02673129172
26.91701701701702,22117.76520764616,38978.77823287164,50357.423927496326,22033.596001118927,37763.410689355755,48426.39057053531
27.00700700700701,22103.341491108487,38966.046617233405,50345.296569541824,22019.718767249367,37751.1920670363,48414.71823926642
27.096996996997,22088.903881526203,38953.286843442,50333.13230262562,22005.827415297612,37738.94618044826,48403.01042986597
27.18698698698699,22074.45271371974,38940.49946898056,50320.93183735942,21991.92227743114,37726.67356943057,48391.2678257149
27.276976976976982,22059.988317961892,38927.685044011145,50308.69587513061,21978.003681315036,37714.374766736146,48379.491101323816
27.36696696696697,22045.51102004448,38914.84411148108,50296.42510823593,21964.071950177226,37702.05029813357,48367.68092245977
27.45695695695696,22031.02114134355,38901.97720722704,50284.12022001233,21950.12740287354,37689.700682508614,48355.83794627339
27.54694694694695,22016.51899888281,38889.08486007612,50271.78188496391,21936.1703539504,37677.32643196216,48343.96282142086
27.63693693693694,22002.004905397265,38876.167591947364,50259.41076888968,21922.20111370743,37664.92805190767,48332.056188185896
27.726926926926932,21987.479169394646,38863.22591794982,50247.0075290067,21908.219988258792,37652.506041167166,48320.11867859947
27.81691691691692,21972.942095216433,38850.260346479765,50234.57281407238,21894.227279593015,37640.060892064364,48308.15091655617
27.90690690690691,21958.393983097878,38837.27137931653,50222.107264504855,21880.22328563272,37627.59309051798,48296.15351793083
27.9968968968969,21943.835129226427,38824.259511715696,50209.611512500225,21866.20830029252,37615.103116132064,48284.127090691174
